product_name,monday,max_price,y,y_lag_1,y_lag_2,y_lag_3,y_lag_4,y_lag_5,y_lag_6,y_avg_3,y_max_3,y_min_3,y_avg_6,y_max_6,y_min_6,y_all_lag_1,y_all_lag_2,y_all_lag_3,y_all_lag_4,y_all_lag_5,y_all_lag_6,y_all_avg_3,y_all_max_3,y_all_min_3,y_all_avg_6,y_all_max_6,y_all_min_6
product_102,06/08/18,213400,24,24,26,19,34,22,26,23,26,19,25.166666666666668,34,19,5550,4594,4525,4603,4549,4324,4889.666666666667,5550,4525,4690.833333333333,5550,4324
product_102,13/08/18,213400,37,24,24,26,19,34,22,24.666666666666668,26,24,24.833333333333332,34,19,6075,5574,4614,4544,4615,4525,5421,6075,4614,4991.166666666667,6075,4525
product_102,20/08/18,213400,29,37,24,24,26,19,34,28.333333333333332,37,24,27.333333333333332,37,19,5991,6079,5541,4580,4488,4556,5870.333333333333,6079,5541,5205.833333333333,6079,4488
product_102,27/08/18,213400,25,29,37,24,24,26,19,30,37,24,26.5,37,19,6021,6011,6094,5576,4616,4507,6042,6094,6011,5470.833333333333,6094,4507
product_102,03/09/18,120700,31,25,29,37,24,24,26,30.333333333333332,37,25,27.5,37,24,5364,5782,5793,5881,5357,4391,5646.333333333333,5793,5364,5428,5881,4391
product_102,10/09/18,120700,22,31,25,29,37,24,24,28.333333333333332,31,25,28.333333333333332,37,24,4860,5417,5853,5833,5910,5404,5376.666666666667,5853,4860,5546.166666666667,5910,4860
product_102,17/09/18,132700,21,22,31,25,29,37,24,26,31,22,28,37,22,4808,4869,5405,5807,5807,5876,5027.333333333333,5405,4808,5428.666666666667,5876,4808
product_102,24/09/18,99900,24,21,22,31,25,29,37,24.666666666666668,31,21,27.5,37,21,4727,4832,4889,5441,5824,5816,4816,4889,4727,5254.833333333333,5824,4727
product_102,01/10/18,145900,21,24,21,22,31,25,29,22.333333333333332,24,21,25.333333333333332,31,21,4459,4638,4777,4820,5404,5782,4624.666666666667,4777,4459,4980,5782,4459
product_102,08/10/18,145900,29,21,24,21,22,31,25,22,24,21,24,31,21,4921,4440,4643,4782,4800,5404,4668,4921,4440,4831.666666666667,5404,4440
product_102,15/10/18,132700,21,29,21,24,21,22,31,24.666666666666668,29,21,24.666666666666668,31,21,4900,4912,4414,4600,4758,4770,4742,4912,4414,4725.666666666667,4912,4414
product_102,22/10/18,145900,30,21,29,21,24,21,22,23.666666666666668,29,21,23,29,21,4753,4908,4886,4394,4563,4720,4849,4908,4753,4704,4908,4394
product_102,29/10/18,99900,19,30,21,29,21,24,21,26.666666666666668,30,21,24.333333333333332,30,21,4791,4789,4939,4939,4450,4617,4839.666666666667,4939,4789,4754.166666666667,4939,4450
product_102,05/11/18,99900,22,19,30,21,29,21,24,23.333333333333332,30,19,24,30,19,4490,4826,4784,4947,4927,4439,4700,4826,4490,4735.5,4947,4439
product_102,12/11/18,99900,19,22,19,30,21,29,21,23.666666666666668,30,19,23.666666666666668,30,19,4235,4529,4831,4758,4921,4902,4531.666666666667,4831,4235,4696,4921,4235
product_102,19/11/18,120700,22,19,22,19,30,21,29,20,22,19,23.333333333333332,30,19,4369,4274,4551,4834,4777,4928,4398,4551,4274,4622.166666666667,4928,4274
product_102,26/11/18,120700,24,22,19,22,19,30,21,21,22,19,22.166666666666668,30,19,4281,4374,4273,4511,4821,4746,4309.333333333333,4374,4273,4501,4821,4273
product_102,03/12/18,145900,16,24,22,19,22,19,30,21.666666666666668,24,19,22.666666666666668,30,19,3913,3997,4058,3977,4213,4454,3989.3333333333335,4058,3913,4102,4454,3913
product_102,10/12/18,145900,20,16,24,22,19,22,19,20.666666666666668,24,16,20.333333333333332,24,16,3893,3956,4016,4093,3981,4217,3955,4016,3893,4026,4217,3893
product_102,17/12/18,145900,22,20,16,24,22,19,22,20,24,16,20.5,24,16,3812,3884,3922,3987,4065,3948,3872.6666666666665,3922,3812,3936.3333333333335,4065,3812
product_103,28/05/18,96900,7,0,0,0,0,0,0,0,0,0,0,0,0,2205,2155,2263,2163,259,0,2207.6666666666665,2263,2155,1507.5,2263,0
product_103,04/06/18,96900,15,7,0,0,0,0,0,2.3333333333333335,7,0,1.1666666666666667,7,0,3257,2207,2155,2262,2163,259,2539.6666666666665,3257,2155,2050.5,3257,259
product_103,11/06/18,96900,19,15,7,0,0,0,0,7.333333333333333,15,0,3.6666666666666665,15,0,4548,3256,2207,2155,2261,2161,3337,4548,2207,2764.6666666666665,4548,2155
product_103,18/06/18,117100,17,19,15,7,0,0,0,13.666666666666666,19,7,6.833333333333333,19,0,4733,4550,3257,2208,2156,2263,4180,4733,3257,3194.5,4733,2156
product_103,25/06/18,117100,7,17,19,15,7,0,0,17,19,15,9.666666666666666,19,0,4567,4731,4547,3255,2205,2155,4615,4731,4547,3576.6666666666665,4731,2155
product_103,02/07/18,117100,16,7,17,19,15,7,0,14.333333333333334,19,7,10.833333333333334,19,0,4360,4367,4526,4350,3166,2206,4417.666666666667,4526,4360,3829.1666666666665,4526,2206
product_103,09/07/18,117100,19,16,7,17,19,15,7,13.333333333333334,17,7,13.5,19,7,4523,4327,4309,4468,4310,3145,4386.333333333333,4523,4309,4180.333333333333,4523,3145
product_103,16/07/18,96900,7,19,16,7,17,19,15,14,19,7,15.5,19,7,4589,4538,4331,4310,4438,4258,4486,4589,4331,4410.666666666667,4589,4258
product_103,23/07/18,117100,17,7,19,16,7,17,19,14,19,7,14.166666666666666,19,7,4485,4560,4504,4283,4268,4425,4516.333333333333,4560,4485,4420.833333333333,4560,4268
product_103,30/07/18,117100,13,17,7,19,16,7,17,14.333333333333334,19,7,13.833333333333334,19,7,4602,4539,4650,4593,4336,4304,4597,4650,4539,4504,4650,4304
product_103,06/08/18,117100,13,13,17,7,19,16,7,12.333333333333334,17,7,13.166666666666666,19,7,5550,4594,4525,4603,4549,4324,4889.666666666667,5550,4525,4690.833333333333,5550,4324
product_103,13/08/18,117100,13,13,13,17,7,19,16,14.333333333333334,17,13,14.166666666666666,19,7,6075,5574,4614,4544,4615,4525,5421,6075,4614,4991.166666666667,6075,4525
product_103,20/08/18,117100,18,13,13,13,17,7,19,13,13,13,13.666666666666666,19,7,5991,6079,5541,4580,4488,4556,5870.333333333333,6079,5541,5205.833333333333,6079,4488
product_103,27/08/18,117100,7,18,13,13,13,17,7,14.666666666666666,18,13,13.5,18,7,6021,6011,6094,5576,4616,4507,6042,6094,6011,5470.833333333333,6094,4507
product_103,10/09/18,24300,1,7,18,13,13,13,17,12.666666666666666,18,7,13.5,18,7,4860,5417,5853,5833,5910,5404,5376.666666666667,5853,4860,5546.166666666667,5910,4860
product_103,01/10/18,117100,13,1,7,18,13,13,13,8.666666666666666,18,1,10.833333333333334,18,1,4459,4638,4777,4820,5404,5782,4624.666666666667,4777,4459,4980,5782,4459
product_103,08/10/18,117100,19,13,1,7,18,13,13,7,13,1,10.833333333333334,18,1,4921,4440,4643,4782,4800,5404,4668,4921,4440,4831.666666666667,5404,4440
product_103,15/10/18,117100,24,19,13,1,7,18,13,11,19,1,11.833333333333334,19,1,4900,4912,4414,4600,4758,4770,4742,4912,4414,4725.666666666667,4912,4414
product_103,22/10/18,117100,16,24,19,13,1,7,18,18.666666666666668,24,13,13.666666666666666,24,1,4753,4908,4886,4394,4563,4720,4849,4908,4753,4704,4908,4394
product_103,29/10/18,117100,12,16,24,19,13,1,7,19.666666666666668,24,16,13.333333333333334,24,1,4791,4789,4939,4939,4450,4617,4839.666666666667,4939,4789,4754.166666666667,4939,4450
product_103,05/11/18,117100,20,12,16,24,19,13,1,17.333333333333332,24,12,14.166666666666666,24,1,4490,4826,4784,4947,4927,4439,4700,4826,4490,4735.5,4947,4439
product_103,12/11/18,117100,13,20,12,16,24,19,13,16,20,12,17.333333333333332,24,12,4235,4529,4831,4758,4921,4902,4531.666666666667,4831,4235,4696,4921,4235
product_103,19/11/18,96900,10,13,20,12,16,24,19,15,20,12,17.333333333333332,24,12,4369,4274,4551,4834,4777,4928,4398,4551,4274,4622.166666666667,4928,4274
product_103,26/11/18,117100,16,10,13,20,12,16,24,14.333333333333334,20,10,15.833333333333334,24,10,4281,4374,4273,4511,4821,4746,4309.333333333333,4374,4273,4501,4821,4273
product_103,03/12/18,117100,18,16,10,13,20,12,16,13,16,10,14.5,20,10,3913,3997,4058,3977,4213,4454,3989.3333333333335,4058,3913,4102,4454,3913
product_103,10/12/18,117100,14,18,16,10,13,20,12,14.666666666666666,18,10,14.833333333333334,20,10,3893,3956,4016,4093,3981,4217,3955,4016,3893,4026,4217,3893
product_103,17/12/18,117100,16,14,18,16,10,13,20,16,18,14,15.166666666666666,20,10,3812,3884,3922,3987,4065,3948,3872.6666666666665,3922,3812,3936.3333333333335,4065,3812
product_104,23/04/18,105400,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
product_104,30/04/18,105400,11,4,0,0,0,0,0,1.3333333333333333,4,0,0.6666666666666666,4,0,259,0,0,0,0,0,86.33333333333333,259,0,43.166666666666664,259,0
product_104,07/05/18,127400,14,11,4,0,0,0,0,5,11,0,2.5,11,0,2167,259,0,0,0,0,808.6666666666666,2167,0,404.3333333333333,2167,0
product_104,14/05/18,105400,10,14,11,4,0,0,0,9.666666666666666,14,4,4.833333333333333,14,0,2262,2165,259,0,0,0,1562,2262,259,781,2262,0
product_104,21/05/18,127400,13,10,14,11,4,0,0,11.666666666666666,14,10,6.5,14,0,2156,2262,2163,259,0,0,2193.6666666666665,2262,2156,1140,2262,0
product_104,28/05/18,154100,12,13,10,14,11,4,0,12.333333333333334,14,10,8.666666666666666,14,0,2205,2155,2263,2163,259,0,2207.6666666666665,2263,2155,1507.5,2263,0
product_104,04/06/18,169500,17,12,13,10,14,11,4,11.666666666666666,13,10,10.666666666666666,14,4,3257,2207,2155,2262,2163,259,2539.6666666666665,3257,2155,2050.5,3257,259
product_104,11/06/18,169500,18,17,12,13,10,14,11,14,17,12,12.833333333333334,17,10,4548,3256,2207,2155,2261,2161,3337,4548,2207,2764.6666666666665,4548,2155
product_104,18/06/18,169500,13,18,17,12,13,10,14,15.666666666666666,18,12,14,18,10,4733,4550,3257,2208,2156,2263,4180,4733,3257,3194.5,4733,2156
product_104,25/06/18,169500,16,13,18,17,12,13,10,16,18,13,13.833333333333334,18,10,4567,4731,4547,3255,2205,2155,4615,4731,4547,3576.6666666666665,4731,2155
product_104,02/07/18,154100,17,16,13,18,17,12,13,15.666666666666666,18,13,14.833333333333334,18,12,4360,4367,4526,4350,3166,2206,4417.666666666667,4526,4360,3829.1666666666665,4526,2206
product_104,09/07/18,154100,16,17,16,13,18,17,12,15.333333333333334,17,13,15.5,18,12,4523,4327,4309,4468,4310,3145,4386.333333333333,4523,4309,4180.333333333333,4523,3145
product_104,16/07/18,154100,15,16,17,16,13,18,17,16.333333333333332,17,16,16.166666666666668,18,13,4589,4538,4331,4310,4438,4258,4486,4589,4331,4410.666666666667,4589,4258
product_104,23/07/18,140100,17,15,16,17,16,13,18,16,17,15,15.833333333333334,18,13,4485,4560,4504,4283,4268,4425,4516.333333333333,4560,4485,4420.833333333333,4560,4268
product_104,30/07/18,330000,25,17,15,16,17,16,13,16,17,15,15.666666666666666,17,13,4602,4539,4650,4593,4336,4304,4597,4650,4539,4504,4650,4304
product_104,06/08/18,330000,33,25,17,15,16,17,16,19,25,15,17.666666666666668,25,15,5550,4594,4525,4603,4549,4324,4889.666666666667,5550,4525,4690.833333333333,5550,4324
product_104,13/08/18,330000,27,33,25,17,15,16,17,25,33,17,20.5,33,15,6075,5574,4614,4544,4615,4525,5421,6075,4614,4991.166666666667,6075,4525
product_104,20/08/18,330000,29,27,33,25,17,15,16,28.333333333333332,33,25,22.166666666666668,33,15,5991,6079,5541,4580,4488,4556,5870.333333333333,6079,5541,5205.833333333333,6079,4488
product_104,27/08/18,330000,23,29,27,33,25,17,15,29.666666666666668,33,27,24.333333333333332,33,15,6021,6011,6094,5576,4616,4507,6042,6094,6011,5470.833333333333,6094,4507
product_104,03/09/18,248000,22,23,29,27,33,25,17,26.333333333333332,29,23,25.666666666666668,33,17,5364,5782,5793,5881,5357,4391,5646.333333333333,5793,5364,5428,5881,4391
product_104,10/09/18,300000,26,22,23,29,27,33,25,24.666666666666668,29,22,26.5,33,22,4860,5417,5853,5833,5910,5404,5376.666666666667,5853,4860,5546.166666666667,5910,4860
product_104,17/09/18,248000,26,26,22,23,29,27,33,23.666666666666668,26,22,26.666666666666668,33,22,4808,4869,5405,5807,5807,5876,5027.333333333333,5405,4808,5428.666666666667,5876,4808
product_104,24/09/18,248000,29,26,26,22,23,29,27,24.666666666666668,26,22,25.5,29,22,4727,4832,4889,5441,5824,5816,4816,4889,4727,5254.833333333333,5824,4727
product_104,01/10/18,225500,18,29,26,26,22,23,29,27,29,26,25.833333333333332,29,22,4459,4638,4777,4820,5404,5782,4624.666666666667,4777,4459,4980,5782,4459
product_104,08/10/18,205000,32,18,29,26,26,22,23,24.333333333333332,29,18,24,29,18,4921,4440,4643,4782,4800,5404,4668,4921,4440,4831.666666666667,5404,4440
product_104,15/10/18,205000,21,32,18,29,26,26,22,26.333333333333332,32,18,25.5,32,18,4900,4912,4414,4600,4758,4770,4742,4912,4414,4725.666666666667,4912,4414
product_104,22/10/18,225500,26,21,32,18,29,26,26,23.666666666666668,32,18,25.333333333333332,32,18,4753,4908,4886,4394,4563,4720,4849,4908,4753,4704,4908,4394
product_104,29/10/18,225500,19,26,21,32,18,29,26,26.333333333333332,32,21,25.333333333333332,32,18,4791,4789,4939,4939,4450,4617,4839.666666666667,4939,4789,4754.166666666667,4939,4450
product_104,05/11/18,225500,23,19,26,21,32,18,29,22,26,19,24.166666666666668,32,18,4490,4826,4784,4947,4927,4439,4700,4826,4490,4735.5,4947,4439
product_104,12/11/18,248000,26,23,19,26,21,32,18,22.666666666666668,26,19,23.166666666666668,32,18,4235,4529,4831,4758,4921,4902,4531.666666666667,4831,4235,4696,4921,4235
product_104,19/11/18,225500,29,26,23,19,26,21,32,22.666666666666668,26,19,24.5,32,19,4369,4274,4551,4834,4777,4928,4398,4551,4274,4622.166666666667,4928,4274
product_104,26/11/18,248000,20,29,26,23,19,26,21,26,29,23,24,29,19,4281,4374,4273,4511,4821,4746,4309.333333333333,4374,4273,4501,4821,4273
product_104,03/12/18,169500,13,20,29,26,23,19,26,25,29,20,23.833333333333332,29,19,3913,3997,4058,3977,4213,4454,3989.3333333333335,4058,3913,4102,4454,3913
product_104,10/12/18,169500,16,13,20,29,26,23,19,20.666666666666668,29,13,21.666666666666668,29,13,3893,3956,4016,4093,3981,4217,3955,4016,3893,4026,4217,3893
product_104,17/12/18,169500,14,16,13,20,29,26,23,16.333333333333332,20,13,21.166666666666668,29,13,3812,3884,3922,3987,4065,3948,3872.6666666666665,3922,3812,3936.3333333333335,4065,3812
product_105,28/05/18,52300,10,0,0,0,0,0,0,0,0,0,0,0,0,2205,2155,2263,2163,259,0,2207.6666666666665,2263,2155,1507.5,2263,0
product_105,04/06/18,52300,18,10,0,0,0,0,0,3.3333333333333335,10,0,1.6666666666666667,10,0,3257,2207,2155,2262,2163,259,2539.6666666666665,3257,2155,2050.5,3257,259
product_105,11/06/18,52300,18,18,10,0,0,0,0,9.333333333333334,18,0,4.666666666666667,18,0,4548,3256,2207,2155,2261,2161,3337,4548,2207,2764.6666666666665,4548,2155
product_105,18/06/18,52300,32,18,18,10,0,0,0,15.333333333333334,18,10,7.666666666666667,18,0,4733,4550,3257,2208,2156,2263,4180,4733,3257,3194.5,4733,2156
product_105,25/06/18,52300,12,32,18,18,10,0,0,22.666666666666668,32,18,13,32,0,4567,4731,4547,3255,2205,2155,4615,4731,4547,3576.6666666666665,4731,2155
product_105,02/07/18,47600,30,12,32,18,18,10,0,20.666666666666668,32,12,15,32,0,4360,4367,4526,4350,3166,2206,4417.666666666667,4526,4360,3829.1666666666665,4526,2206
product_105,09/07/18,43300,12,30,12,32,18,18,10,24.666666666666668,32,12,20,32,10,4523,4327,4309,4468,4310,3145,4386.333333333333,4523,4309,4180.333333333333,4523,3145
product_105,16/07/18,52300,17,12,30,12,32,18,18,18,30,12,20.333333333333332,32,12,4589,4538,4331,4310,4438,4258,4486,4589,4331,4410.666666666667,4589,4258
product_105,23/07/18,52300,21,17,12,30,12,32,18,19.666666666666668,30,12,20.166666666666668,32,12,4485,4560,4504,4283,4268,4425,4516.333333333333,4560,4485,4420.833333333333,4560,4268
product_105,30/07/18,52300,19,21,17,12,30,12,32,16.666666666666668,21,12,20.666666666666668,32,12,4602,4539,4650,4593,4336,4304,4597,4650,4539,4504,4650,4304
product_105,06/08/18,52300,15,19,21,17,12,30,12,19,21,17,18.5,30,12,5550,4594,4525,4603,4549,4324,4889.666666666667,5550,4525,4690.833333333333,5550,4324
product_105,13/08/18,52300,26,15,19,21,17,12,30,18.333333333333332,21,15,19,30,12,6075,5574,4614,4544,4615,4525,5421,6075,4614,4991.166666666667,6075,4525
product_105,20/08/18,52300,23,26,15,19,21,17,12,20,26,15,18.333333333333332,26,12,5991,6079,5541,4580,4488,4556,5870.333333333333,6079,5541,5205.833333333333,6079,4488
product_105,27/08/18,52300,19,23,26,15,19,21,17,21.333333333333332,26,15,20.166666666666668,26,15,6021,6011,6094,5576,4616,4507,6042,6094,6011,5470.833333333333,6094,4507
product_105,03/09/18,9800,1,19,23,26,15,19,21,22.666666666666668,26,19,20.5,26,15,5364,5782,5793,5881,5357,4391,5646.333333333333,5793,5364,5428,5881,4391
product_105,24/09/18,23800,3,1,19,23,26,15,19,14.333333333333334,23,1,17.166666666666668,26,1,4727,4832,4889,5441,5824,5816,4816,4889,4727,5254.833333333333,5824,4727
product_105,01/10/18,52300,33,3,1,19,23,26,15,7.666666666666667,19,1,14.5,26,1,4459,4638,4777,4820,5404,5782,4624.666666666667,4777,4459,4980,5782,4459
product_105,08/10/18,52300,16,33,3,1,19,23,26,12.333333333333334,33,1,17.5,33,1,4921,4440,4643,4782,4800,5404,4668,4921,4440,4831.666666666667,5404,4440
product_105,15/10/18,52300,20,16,33,3,1,19,23,17.333333333333332,33,3,15.833333333333334,33,1,4900,4912,4414,4600,4758,4770,4742,4912,4414,4725.666666666667,4912,4414
product_105,22/10/18,52300,29,20,16,33,3,1,19,23,33,16,15.333333333333334,33,1,4753,4908,4886,4394,4563,4720,4849,4908,4753,4704,4908,4394
product_105,29/10/18,52300,22,29,20,16,33,3,1,21.666666666666668,29,16,17,33,1,4791,4789,4939,4939,4450,4617,4839.666666666667,4939,4789,4754.166666666667,4939,4450
product_105,05/11/18,52300,20,22,29,20,16,33,3,23.666666666666668,29,20,20.5,33,3,4490,4826,4784,4947,4927,4439,4700,4826,4490,4735.5,4947,4439
product_105,12/11/18,52300,23,20,22,29,20,16,33,23.666666666666668,29,20,23.333333333333332,33,16,4235,4529,4831,4758,4921,4902,4531.666666666667,4831,4235,4696,4921,4235
product_105,19/11/18,52300,22,23,20,22,29,20,16,21.666666666666668,23,20,21.666666666666668,29,16,4369,4274,4551,4834,4777,4928,4398,4551,4274,4622.166666666667,4928,4274
product_105,26/11/18,52300,17,22,23,20,22,29,20,21.666666666666668,23,20,22.666666666666668,29,20,4281,4374,4273,4511,4821,4746,4309.333333333333,4374,4273,4501,4821,4273
product_105,03/12/18,52300,20,17,22,23,20,22,29,20.666666666666668,23,17,22.166666666666668,29,17,3913,3997,4058,3977,4213,4454,3989.3333333333335,4058,3913,4102,4454,3913
product_105,10/12/18,52300,19,20,17,22,23,20,22,19.666666666666668,22,17,20.666666666666668,23,17,3893,3956,4016,4093,3981,4217,3955,4016,3893,4026,4217,3893
product_105,17/12/18,52300,22,19,20,17,22,23,20,18.666666666666668,20,17,20.166666666666668,23,17,3812,3884,3922,3987,4065,3948,3872.6666666666665,3922,3812,3936.3333333333335,4065,3812
product_106,23/04/18,70900,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
product_106,30/04/18,94100,14,2,0,0,0,0,0,0.6666666666666666,2,0,0.3333333333333333,2,0,259,0,0,0,0,0,86.33333333333333,259,0,43.166666666666664,259,0
product_106,07/05/18,94100,16,14,2,0,0,0,0,5.333333333333333,14,0,2.6666666666666665,14,0,2167,259,0,0,0,0,808.6666666666666,2167,0,404.3333333333333,2167,0
product_106,14/05/18,94100,19,16,14,2,0,0,0,10.666666666666666,16,2,5.333333333333333,16,0,2262,2165,259,0,0,0,1562,2262,259,781,2262,0
product_106,21/05/18,94100,15,19,16,14,2,0,0,16.333333333333332,19,14,8.5,19,0,2156,2262,2163,259,0,0,2193.6666666666665,2262,2156,1140,2262,0
product_106,28/05/18,573300,23,15,19,16,14,2,0,16.666666666666668,19,15,11,19,0,2205,2155,2263,2163,259,0,2207.6666666666665,2263,2155,1507.5,2263,0
product_106,04/06/18,630600,38,23,15,19,16,14,2,19,23,15,14.833333333333334,23,2,3257,2207,2155,2262,2163,259,2539.6666666666665,3257,2155,2050.5,3257,259
product_106,11/06/18,630600,31,38,23,15,19,16,14,25.333333333333332,38,15,20.833333333333332,38,14,4548,3256,2207,2155,2261,2161,3337,4548,2207,2764.6666666666665,4548,2155
product_106,18/06/18,630600,44,31,38,23,15,19,16,30.666666666666668,38,23,23.666666666666668,38,15,4733,4550,3257,2208,2156,2263,4180,4733,3257,3194.5,4733,2156
product_106,25/06/18,1015300,40,44,31,38,23,15,19,37.666666666666664,44,31,28.333333333333332,44,15,4567,4731,4547,3255,2205,2155,4615,4731,4547,3576.6666666666665,4731,2155
product_106,02/07/18,1228400,50,40,44,31,38,23,15,38.333333333333336,44,31,31.833333333333332,44,15,4360,4367,4526,4350,3166,2206,4417.666666666667,4526,4360,3829.1666666666665,4526,2206
product_106,09/07/18,1228400,42,50,40,44,31,38,23,44.666666666666664,50,40,37.666666666666664,50,23,4523,4327,4309,4468,4310,3145,4386.333333333333,4523,4309,4180.333333333333,4523,3145
product_106,16/07/18,1228400,47,42,50,40,44,31,38,44,50,40,40.833333333333336,50,31,4589,4538,4331,4310,4438,4258,4486,4589,4331,4410.666666666667,4589,4258
product_106,23/07/18,1228400,60,47,42,50,40,44,31,46.333333333333336,50,42,42.333333333333336,50,31,4485,4560,4504,4283,4268,4425,4516.333333333333,4560,4485,4420.833333333333,4560,4268
product_106,30/07/18,2632700,46,60,47,42,50,40,44,49.666666666666664,60,42,47.166666666666664,60,40,4602,4539,4650,4593,4336,4304,4597,4650,4539,4504,4650,4304
product_106,06/08/18,2895900,68,46,60,47,42,50,40,51,60,46,47.5,60,40,5550,4594,4525,4603,4549,4324,4889.666666666667,5550,4525,4690.833333333333,5550,4324
product_106,13/08/18,2895900,68,68,46,60,47,42,50,58,68,46,52.166666666666664,68,42,6075,5574,4614,4544,4615,4525,5421,6075,4614,4991.166666666667,6075,4525
product_106,20/08/18,2895900,63,68,68,46,60,47,42,60.666666666666664,68,46,55.166666666666664,68,42,5991,6079,5541,4580,4488,4556,5870.333333333333,6079,5541,5205.833333333333,6079,4488
product_106,27/08/18,2895900,60,63,68,68,46,60,47,66.33333333333333,68,63,58.666666666666664,68,46,6021,6011,6094,5576,4616,4507,6042,6094,6011,5470.833333333333,6094,4507
product_106,03/09/18,630600,48,60,63,68,68,46,60,63.666666666666664,68,60,60.833333333333336,68,46,5364,5782,5793,5881,5357,4391,5646.333333333333,5793,5364,5428,5881,4391
product_106,10/09/18,839100,47,48,60,63,68,68,46,57,63,48,58.833333333333336,68,46,4860,5417,5853,5833,5910,5404,5376.666666666667,5853,4860,5546.166666666667,5910,4860
product_106,17/09/18,762900,38,47,48,60,63,68,68,51.666666666666664,60,47,59,68,47,4808,4869,5405,5807,5807,5876,5027.333333333333,5405,4808,5428.666666666667,5876,4808
product_106,24/09/18,1316300,37,38,47,48,60,63,68,44.333333333333336,48,38,54,68,38,4727,4832,4889,5441,5824,5816,4816,4889,4727,5254.833333333333,5824,4727
product_106,01/10/18,1228400,57,37,38,47,48,60,63,40.666666666666664,47,37,48.833333333333336,63,37,4459,4638,4777,4820,5404,5782,4624.666666666667,4777,4459,4980,5782,4459
product_106,08/10/18,1228400,49,57,37,38,47,48,60,44,57,37,47.833333333333336,60,37,4921,4440,4643,4782,4800,5404,4668,4921,4440,4831.666666666667,5404,4440
product_106,15/10/18,1228400,43,49,57,37,38,47,48,47.666666666666664,57,37,46,57,37,4900,4912,4414,4600,4758,4770,4742,4912,4414,4725.666666666667,4912,4414
product_106,22/10/18,1228400,40,43,49,57,37,38,47,49.666666666666664,57,43,45.166666666666664,57,37,4753,4908,4886,4394,4563,4720,4849,4908,4753,4704,4908,4394
product_106,29/10/18,1228400,50,40,43,49,57,37,38,44,49,40,44,57,37,4791,4789,4939,4939,4450,4617,4839.666666666667,4939,4789,4754.166666666667,4939,4450
product_106,05/11/18,473900,38,50,40,43,49,57,37,44.333333333333336,50,40,46,57,37,4490,4826,4784,4947,4927,4439,4700,4826,4490,4735.5,4947,4439
product_106,12/11/18,521200,41,38,50,40,43,49,57,42.666666666666664,50,38,46.166666666666664,57,38,4235,4529,4831,4758,4921,4902,4531.666666666667,4831,4235,4696,4921,4235
product_106,19/11/18,521200,36,41,38,50,40,43,49,43,50,38,43.5,50,38,4369,4274,4551,4834,4777,4928,4398,4551,4274,4622.166666666667,4928,4274
product_106,26/11/18,430900,51,36,41,38,50,40,43,38.333333333333336,41,36,41.333333333333336,50,36,4281,4374,4273,4511,4821,4746,4309.333333333333,4374,4273,4501,4821,4273
product_106,03/12/18,430900,38,51,36,41,38,50,40,42.666666666666664,51,36,42.666666666666664,51,36,3913,3997,4058,3977,4213,4454,3989.3333333333335,4058,3913,4102,4454,3913
product_106,10/12/18,473900,44,38,51,36,41,38,50,41.666666666666664,51,36,42.333333333333336,51,36,3893,3956,4016,4093,3981,4217,3955,4016,3893,4026,4217,3893
product_106,17/12/18,473900,51,44,38,51,36,41,38,44.333333333333336,51,38,41.333333333333336,51,36,3812,3884,3922,3987,4065,3948,3872.6666666666665,3922,3812,3936.3333333333335,4065,3812
product_107,28/05/18,141100,5,0,0,0,0,0,0,0,0,0,0,0,0,2205,2155,2263,2163,259,0,2207.6666666666665,2263,2155,1507.5,2263,0
product_107,04/06/18,141100,20,5,0,0,0,0,0,1.6666666666666667,5,0,0.8333333333333334,5,0,3257,2207,2155,2262,2163,259,2539.6666666666665,3257,2155,2050.5,3257,259
product_107,11/06/18,155200,26,20,5,0,0,0,0,8.333333333333334,20,0,4.166666666666667,20,0,4548,3256,2207,2155,2261,2161,3337,4548,2207,2764.6666666666665,4548,2155
product_107,18/06/18,141100,27,26,20,5,0,0,0,17,26,5,8.5,26,0,4733,4550,3257,2208,2156,2263,4180,4733,3257,3194.5,4733,2156
product_107,25/06/18,141100,32,27,26,20,5,0,0,24.333333333333332,27,20,13,27,0,4567,4731,4547,3255,2205,2155,4615,4731,4547,3576.6666666666665,4731,2155
product_107,02/07/18,155200,20,32,27,26,20,5,0,28.333333333333332,32,26,18.333333333333332,32,0,4360,4367,4526,4350,3166,2206,4417.666666666667,4526,4360,3829.1666666666665,4526,2206
product_107,09/07/18,155200,30,20,32,27,26,20,5,26.333333333333332,32,20,21.666666666666668,32,5,4523,4327,4309,4468,4310,3145,4386.333333333333,4523,4309,4180.333333333333,4523,3145
product_107,16/07/18,155200,19,30,20,32,27,26,20,27.333333333333332,32,20,25.833333333333332,32,20,4589,4538,4331,4310,4438,4258,4486,4589,4331,4410.666666666667,4589,4258
product_107,23/07/18,128300,22,19,30,20,32,27,26,23,30,19,25.666666666666668,32,19,4485,4560,4504,4283,4268,4425,4516.333333333333,4560,4485,4420.833333333333,4560,4268
